customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_rate,CLTV,ChurnReason,Count,Country,State,City,ZipCode,LatLong,Latitude,Longitude,Age,Under30,Married,ReferredaFriend,NumberofReferrals,Offer,AvgMonthlyLongDistanceCharges,AvgMonthlyGBDownload,StreamingMusic,PremiumTechSupport,UnlimitedData,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRevenue,SatisfactionScore,CustomerStatus,ChurnCategory
2458-EOMRE,Female,0,No,No,11,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),64.05,733.95,No,0,4171,,1,United States,California,Mc Farland,93250,"35.666886, -119.186717",35.666886,-119.186717,19,Yes,No,No,0,Offer D,40.96,52,Yes,No,No,0,90,450.56,1274.51,4,Stayed,0
9334-GWGOW,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,485.25,No,0,2259,,1,United States,California,Mc Kittrick,93251,"35.38381, -119.730885",35.38381,-119.730885,68,No,Yes,Yes,2,None,6.81,13,No,No,Yes,0,0,47.67,532.92,4,Stayed,0
6542-LWGXJ,Male,0,Yes,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25,78.25,No,0,2730,,1,United States,California,Pixley,93256,"35.957019, -119.330928",35.957019,-119.330928,46,No,Yes,Yes,1,Offer E,0,12,No,No,Yes,0,0,0,78.25,4,Joined,0
5567-GZKQY,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.3,1131.5,No,0,4335,,1,United States,California,Porterville,93257,"36.008958, -118.891593",36.008958,-118.891593,58,No,No,No,0,Offer B,29.25,0,No,No,No,0,0,1696.5,2828,4,Stayed,0
1222-LRYKO,Male,0,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.35,184.05,No,0,2189,,1,United States,California,Posey,93260,"35.861928, -118.636698",35.861928,-118.636698,21,Yes,No,No,0,Offer E,38.28,0,No,No,No,0,0,229.68,413.73,3,Stayed,0
2087-QAREY,Female,0,Yes,No,22,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.7,1178.75,No,0,5722,,1,United States,California,Sequoia National Park,93262,"36.527243, -118.594938",36.527243,-118.594938,60,No,Yes,Yes,1,Offer D,39.83,16,No,No,Yes,0,0,876.26,2055.01,3,Stayed,0
4423-JWZJN,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),90.25,5629.15,No,0,4799,,1,United States,California,Springville,93265,"36.245926, -118.693138",36.245926,-118.693138,57,No,Yes,Yes,9,Offer B,45.35,30,Yes,No,Yes,0,0,2902.4,8531.55,4,Stayed,0
6490-FGZAT,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.65,109.3,No,0,3266,,1,United States,California,Strathmore,93267,"36.141319, -119.129075",36.141319,-119.129075,33,No,No,No,0,Offer E,32.34,0,No,No,No,0,0,194.04,303.34,5,Stayed,0
7452-FOLON,Male,0,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.45,958.45,No,0,5986,,1,United States,California,Terra Bella,93270,"35.939068, -119.043666",35.939068,-119.043666,45,No,No,No,0,None,46.57,0,No,No,No,0,0,1816.23,2774.68,5,Stayed,0
2320-TZRRH,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,403.15,No,0,4700,,1,United States,California,Three Rivers,93271,"36.413433, -118.854708",36.413433,-118.854708,38,No,No,No,0,None,38.74,0,No,No,No,0,0,774.8,1177.95,3,Stayed,0
4942-VZZOM,Male,0,Yes,No,64,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),66.15,4392.5,No,0,4703,,1,United States,California,Tupman,93276,"35.316263, -119.402559",35.316263,-119.402559,40,No,Yes,Yes,3,Offer B,37.46,2,No,No,Yes,0,0,2397.44,6789.94,3,Stayed,0
7502-BNYGS,Female,0,Yes,No,46,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.1,3168,No,0,2333,,1,United States,California,Wasco,93280,"35.652242, -119.4464",35.652242,-119.4464,29,Yes,Yes,Yes,7,Offer B,31.88,53,Yes,No,Yes,0,0,1466.48,4634.48,5,Stayed,0
4291-HYEBC,Female,1,Yes,Yes,28,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,39.1,1096.6,No,0,2305,,1,United States,California,Weldon,93283,"35.55647, -118.244914",35.55647,-118.244914,76,No,Yes,Yes,2,None,0,21,Yes,No,Yes,0,0,0,1096.6,3,Stayed,0
6147-CBCRA,Female,0,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,669.45,No,0,5759,,1,United States,California,Wofford Heights,93285,"35.690535, -118.552784",35.690535,-118.552784,34,No,Yes,Yes,5,None,4.15,0,No,No,No,0,0,136.95,806.4,4,Stayed,0
6047-SUHPR,Male,0,Yes,Yes,39,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,59.8,2343.85,No,0,3093,,1,United States,California,Woodlake,93286,"36.464635, -119.094348",36.464635,-119.094348,60,No,Yes,Yes,5,None,13.8,13,No,No,No,0,140,538.2,3022.05,3,Stayed,0
9752-ZNQUT,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,48.6,48.6,No,0,3704,,1,United States,California,Visalia,93291,"36.391777, -119.372842",36.391777,-119.372842,51,No,No,No,0,Offer E,7.99,11,No,No,Yes,0,0,7.99,56.59,5,Joined,0
1576-PFZIW,Male,1,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),105.35,7511.9,No,0,5866,,1,United States,California,Bakersfield,93301,"35.383937, -119.020428",35.383937,-119.020428,70,No,Yes,Yes,2,Offer A,14.48,7,Yes,No,Yes,0,0,1013.6,8525.5,4,Stayed,0
5666-MBJPT,Male,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.1,1725,No,0,5449,,1,United States,California,Bakersfield,93304,"35.339796, -119.023552",35.339796,-119.023552,22,Yes,No,No,0,Offer B,20.43,0,No,No,No,0,0,1327.95,3052.95,4,Stayed,0
7312-XSBAT,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.75,49.75,No,0,2908,,1,United States,California,Bakersfield,93305,"35.391733, -118.984109",35.391733,-118.984109,47,No,No,No,0,Offer E,41.79,14,No,No,Yes,0,0,41.79,91.54,4,Joined,0
3096-GKWEB,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,1691.9,No,0,4477,,1,United States,California,Bakersfield,93306,"35.449881, -118.841442",35.449881,-118.841442,42,No,Yes,Yes,1,None,34.17,16,Yes,No,Yes,0,0,615.06,2306.96,4,Stayed,0
2371-JQHZZ,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93,2248.05,No,0,5886,,1,United States,California,Bakersfield,93307,"35.280113, -118.962329",35.280113,-118.962329,54,No,Yes,Yes,7,None,46.91,20,Yes,No,No,0,40,1125.84,3413.89,5,Stayed,0
0674-GCDXG,Male,0,No,No,63,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),71.9,4479.2,No,0,5816,,1,United States,California,Bakersfield,93308,"35.559617, -118.925185",35.559617,-118.925185,20,Yes,No,No,0,Offer B,42.59,85,Yes,Yes,Yes,0,0,2683.17,7162.37,4,Stayed,0
1121-QSIVB,Female,0,No,Yes,44,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,77.55,3471.1,No,0,5044,,1,United States,California,Bakersfield,93309,"35.342891, -119.064803",35.342891,-119.064803,39,No,No,No,0,Offer B,5.07,26,Yes,No,Yes,0,0,223.08,3694.18,3,Stayed,0
4396-KLSEH,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.85,63,No,0,5918,,1,United States,California,Bakersfield,93311,"35.16207, -119.194488",35.16207,-119.194488,26,Yes,No,No,0,Offer E,6.88,0,No,No,No,0,0,27.52,90.52,5,Stayed,0
2824-MYYBN,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.25,3314.15,No,0,2969,,1,United States,California,Bakersfield,93313,"35.140938, -119.051348",35.140938,-119.051348,43,No,Yes,No,0,None,1.6,11,Yes,No,Yes,0,0,59.2,3373.35,4,Stayed,0
6345-HOVES,Male,0,No,No,34,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.05,852.7,No,0,3800,,1,United States,California,Los Osos,93402,"35.279984, -120.824288",35.279984,-120.824288,59,No,No,No,0,None,0,28,No,No,Yes,0,0,0,852.7,4,Stayed,0
8318-LCNBW,Male,0,Yes,No,35,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),53.15,1930.9,No,0,5638,,1,United States,California,San Luis Obispo,93405,"35.236549, -120.727344",35.236549,-120.727344,53,No,Yes,Yes,5,None,0,30,Yes,No,Yes,0,0,0,1930.9,3,Stayed,0
6469-QJKZW,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.15,91.4,No,0,2198,,1,United States,California,Arroyo Grande,93420,"35.176236, -120.483243",35.176236,-120.483243,35,No,Yes,Yes,5,None,45.84,0,No,No,No,0,0,183.36,274.76,3,Stayed,0
0147-ESWWR,Female,1,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,3949.15,No,0,3172,,1,United States,California,Atascadero,93422,"35.453912, -120.69461",35.453912,-120.69461,73,No,Yes,Yes,9,None,20.15,21,Yes,Yes,Yes,0,0,785.85,4735,4,Stayed,0
1217-VASWC,Male,1,Yes,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),100.55,4304,No,0,4499,,1,United States,California,Avila Beach,93424,"35.186644, -120.728305",35.186644,-120.728305,77,No,Yes,Yes,10,Offer B,37.09,8,Yes,No,Yes,0,0,1594.87,5898.87,4,Stayed,0
6370-ZVHDV,Female,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.3,1554.9,No,0,4501,,1,United States,California,Buellton,93427,"34.631362, -120.238218",34.631362,-120.238218,52,No,Yes,Yes,1,Offer B,40.37,0,No,No,No,0,0,2462.57,4017.47,4,Stayed,0
5915-DGNVC,Female,0,Yes,No,49,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,71.8,3472.05,No,0,6193,,1,United States,California,Cambria,93428,"35.591387, -121.032256",35.591387,-121.032256,47,No,Yes,Yes,9,Offer B,25.1,30,Yes,No,Yes,0,0,1229.9,4701.95,4,Stayed,0
6260-XLACS,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.7,117.8,No,0,5018,,1,United States,California,Casmalia,93429,"34.866032, -120.536546",34.866032,-120.536546,49,No,No,No,0,None,23.04,0,No,No,No,0,0,92.16,209.96,3,Stayed,0
3566-CAAYU,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,49.85,3210.35,No,0,5644,,1,United States,California,Cayucos,93430,"35.511833, -120.918713",35.511833,-120.918713,28,Yes,Yes,Yes,3,Offer B,0,59,Yes,Yes,Yes,0,0,0,3210.35,5,Stayed,0
4983-CCWMC,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.6,207.4,No,0,5487,,1,United States,California,Creston,93432,"35.480896, -120.469476",35.480896,-120.469476,43,No,No,No,0,None,28.97,16,No,No,No,0,20,86.91,314.31,4,Joined,0
9103-CXVOK,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.75,19.75,No,0,3068,,1,United States,California,Grover Beach,93433,"35.120833, -120.61843",35.120833,-120.61843,31,No,Yes,Yes,8,None,30.38,0,No,No,No,0,0,30.38,50.13,4,Joined,0
2896-TBNBE,Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,80.8,3132.75,No,0,3387,,1,United States,California,Guadalupe,93434,"34.936, -120.594655",34.936,-120.594655,46,No,Yes,Yes,5,Offer B,12.97,24,No,No,Yes,0,0,518.8,3651.55,3,Stayed,0
2522-WLNSF,Female,1,Yes,No,34,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),64.2,2106.3,No,0,2225,,1,United States,California,Los Olivos,93441,"34.70434, -120.02609",34.70434,-120.02609,74,No,Yes,Yes,2,None,12.33,23,No,Yes,Yes,0,0,419.22,2525.52,4,Stayed,0
3841-CONLJ,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,35,35,No,0,4099,,1,United States,California,Morro Bay,93442,"35.369553, -120.763864",35.369553,-120.763864,33,No,Yes,Yes,9,None,0,14,Yes,No,Yes,0,0,0,35,3,Joined,0
4475-NVTLU,Male,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.2,903.7,No,0,3451,,1,United States,California,Paso Robles,93446,"35.634222, -120.728341",35.634222,-120.728341,21,Yes,Yes,Yes,6,Offer B,17.23,0,No,No,No,0,0,775.35,1679.05,3,Stayed,0
9386-LDCZR,Male,0,No,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),90.65,3882.3,No,0,2496,,1,United States,California,San Ardo,93450,"35.996008, -120.85305",35.996008,-120.85305,19,Yes,No,No,0,Offer B,36.78,59,No,Yes,Yes,0,0,1581.54,5463.84,3,Stayed,0
9585-KKMFD,Male,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20,879.8,No,0,5743,,1,United States,California,San Miguel,93451,"35.886767, -120.608661",35.886767,-120.608661,24,Yes,Yes,Yes,5,None,16.02,0,No,No,No,0,0,656.82,1536.62,3,Stayed,0
5399-ZIMKF,Male,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.65,383.65,No,0,3319,,1,United States,California,San Simeon,93452,"35.746484, -121.223355",35.746484,-121.223355,58,No,No,No,0,None,32.81,16,No,No,Yes,0,0,164.05,547.7,3,Stayed,0
0336-KXKFK,Male,0,No,No,72,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),61.2,4390.25,No,0,4085,,1,United States,California,Santa Margarita,93453,"35.303926, -120.256567",35.303926,-120.256567,43,No,No,No,0,None,0,6,Yes,Yes,Yes,0,0,0,4390.25,3,Stayed,0
5619-XZZKR,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,68.2,No,0,2195,,1,United States,California,Santa Maria,93454,"34.943523, -120.256729",34.943523,-120.256729,47,No,No,No,0,None,6.86,0,No,No,No,0,0,27.44,95.64,4,Stayed,0
3948-FVVRP,Male,0,Yes,Yes,9,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,54.8,452.8,No,0,2848,,1,United States,California,Santa Maria,93455,"34.818227, -120.418784",34.818227,-120.418784,43,No,Yes,Yes,2,None,44.46,24,No,Yes,Yes,0,0,400.14,852.94,4,Stayed,0
5327-XOKKY,Male,1,Yes,No,72,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),73.45,5329,No,0,5540,,1,United States,California,Santa Maria,93458,"34.95934, -120.490081",34.95934,-120.490081,79,No,Yes,Yes,7,Offer A,11.26,3,Yes,No,Yes,0,0,810.72,6139.72,3,Stayed,0
0983-TATYJ,Female,0,Yes,No,33,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,51.45,1758.9,No,0,4935,,1,United States,California,Santa Ynez,93460,"34.630356, -120.032564",34.630356,-120.032564,42,No,Yes,Yes,7,None,48.09,9,No,Yes,Yes,0,0,1586.97,3345.87,3,Stayed,0
1813-JYWTO,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),80.45,5737.6,No,0,4202,,1,United States,California,Shandon,93461,"35.634488, -120.293534",35.634488,-120.293534,59,No,Yes,Yes,4,None,6.23,27,No,No,No,0,130,448.56,6316.16,4,Stayed,0
6719-OXYBR,Male,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.3,1219.85,No,0,5559,,1,United States,California,California City,93505,"35.151491, -117.927597",35.151491,-117.927597,41,No,No,No,0,None,27.3,18,No,No,Yes,0,0,409.5,1629.35,3,Stayed,0
3312-ZWLGF,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,79.3,2414.55,No,0,3172,,1,United States,California,Acton,93510,"34.501452, -118.207862",34.501452,-118.207862,69,No,Yes,No,0,None,10.55,2,No,Yes,Yes,0,0,305.95,2720.5,5,Stayed,0
6476-YHMGA,Female,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.5,1155.6,No,0,3851,,1,United States,California,Benton,93512,"37.653947, -118.231443",37.653947,-118.231443,63,No,Yes,Yes,5,None,39.77,18,Yes,Yes,Yes,0,0,596.55,1752.15,5,Stayed,0
0795-XCCTE,Male,1,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.4,1809.35,No,0,6141,,1,United States,California,Bishop,93514,"37.04584, -118.397236",37.04584,-118.397236,80,No,No,No,0,Offer A,26.01,0,No,No,No,0,0,1872.72,3682.07,3,Stayed,0
0168-XZKBB,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.85,1564.4,No,0,5072,,1,United States,California,Boron,93516,"34.95703, -117.73045",34.95703,-117.73045,34,No,Yes,Yes,8,None,7.84,16,No,No,Yes,0,0,148.96,1713.36,5,Stayed,0
3785-NRHYR,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,No,0,3192,,1,United States,California,Bridgeport,93517,"38.184583, -119.286558",38.184583,-119.286558,40,No,No,No,0,None,16.91,0,No,No,No,0,0,16.91,36.56,3,Joined,0
4537-DKTAL,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.55,84.4,No,0,4372,,1,United States,California,Darwin,93522,"36.319181, -117.593053",36.319181,-117.593053,26,Yes,No,No,0,Offer E,41.9,71,No,No,No,0,10,83.8,178.2,5,Joined,0
7072-MBHEV,Female,1,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),78.1,864.85,No,0,2333,,1,United States,California,Edwards,93523,"34.966777, -117.961179",34.966777,-117.961179,77,No,Yes,Yes,8,None,17.66,13,No,No,Yes,0,0,194.26,1059.11,5,Stayed,0
5602-BVFMK,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.3,228.75,No,0,2868,,1,United States,California,Independence,93526,"36.869584, -118.189241",36.869584,-118.189241,58,No,No,No,0,None,41.78,0,No,No,No,0,0,501.36,730.11,5,Stayed,0
6297-NOOPG,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.5,7752.05,No,0,5979,,1,United States,California,Inyokern,93527,"36.041315, -118.188235",36.041315,-118.188235,41,No,Yes,Yes,4,None,28.54,23,Yes,Yes,Yes,0,0,1997.8,9749.85,4,Stayed,0
8204-TIFGJ,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.3,470.6,No,0,3630,,1,United States,California,June Lake,93529,"37.730269, -119.055813",37.730269,-119.055813,38,No,No,No,0,None,16.26,0,No,No,No,0,0,373.98,844.58,3,Stayed,0
8050-DVOJX,Male,1,No,No,49,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),81.35,4060.9,No,0,4537,,1,United States,California,Keeler,93530,"36.560498, -117.962461",36.560498,-117.962461,67,No,No,No,0,Offer B,43.19,10,Yes,Yes,Yes,0,0,2116.31,6177.21,4,Stayed,0
8903-XEBGX,Male,0,No,Yes,2,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.3,108.65,No,0,4594,,1,United States,California,Lancaster,93534,"34.727529, -118.153098",34.727529,-118.153098,22,Yes,No,No,0,Offer E,43.93,59,Yes,No,Yes,0,0,87.86,196.51,3,Joined,0
8169-SAEJD,Male,1,Yes,No,69,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),56.55,3952.65,No,0,4162,,1,United States,California,Lancaster,93535,"34.712708, -117.889656",34.712708,-117.889656,79,No,Yes,Yes,10,Offer A,0,12,Yes,No,No,0,40,0,3992.65,3,Stayed,0
1089-XZWHH,Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,494.05,No,0,3594,,1,United States,California,Lee Vining,93541,"37.890145, -119.184087",37.890145,-119.184087,43,No,Yes,Yes,5,None,46.3,0,No,No,No,0,0,1111.2,1605.25,5,Stayed,0
2325-WINES,Female,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.05,3416.85,No,0,2335,,1,United States,California,Littlerock,93543,"34.505273, -117.955054",34.505273,-117.955054,44,No,No,No,0,None,14.21,28,Yes,No,Yes,0,0,454.72,3871.57,4,Stayed,0
6064-ZATLR,Female,0,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),52.85,1498.65,No,0,2842,,1,United States,California,Llano,93544,"34.500091, -117.765862",34.500091,-117.765862,44,No,No,No,0,None,10.55,29,No,No,Yes,0,0,284.85,1783.5,3,Stayed,0
7824-PANSQ,Male,0,No,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.65,4807.35,No,0,6043,,1,United States,California,Mammoth Lakes,93546,"37.550074, -118.837167",37.550074,-118.837167,52,No,No,No,0,None,44.67,8,No,Yes,Yes,0,0,2590.86,7398.21,5,Stayed,0
