State Code,Claim Amount,Coverage,Education,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy,Claim Reason,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
MO,343.5649178000001,Extended,High School or Below,Unemployed,F,0,Suburban,Single,95,18,75,0,1,Corporate L3,Collision,Agent,679.052398,Four-Door Car,Medsize
MO,557.4618901,Basic,College,Employed,M,20075,Suburban,Married,71,0,28,0,3,Personal L2,Collision,Agent,371.679189,Four-Door Car,Small
MO,688.9518761,Extended,Bachelor,Employed,F,33786,Rural,Divorced,89,15,94,1,3,Personal L2,Collision,Call Center,75.110004,Two-Door Car,Large
MO,1749.7522010000002,Basic,College,Unemployed,M,0,Suburban,Divorced,73,9,94,0,2,Personal L3,Collision,Agent,350.4,Two-Door Car,Medsize
MO,1098.622795,Extended,High School or Below,Employed,M,96721,Suburban,Married,138,4,50,1,7,Personal L3,Hail,Web,662.4,SUV,Medsize
MO,535.8163394,Basic,Bachelor,Employed,F,40833,Urban,Single,69,13,84,0,6,Corporate L1,Hail,Call Center,294.59167599999995,Four-Door Car,Medsize
MO,853.2718297,Extended,High School or Below,Unemployed,F,0,Suburban,Married,122,32,6,2,7,Personal L3,Hail,Call Center,585.6,SUV,Small
MO,463.4730197,Basic,High School or Below,Unemployed,M,0,Suburban,Married,62,29,59,0,3,Personal L2,Scratch/Dent,Call Center,297.6,Four-Door Car,Medsize
MO,808.0948097999999,Basic,College,Employed,M,85210,Rural,Single,68,34,9,0,2,Personal L1,Scratch/Dent,Branch,32.714226000000004,Two-Door Car,Medsize
MO,567.8050167,Extended,Bachelor,Unemployed,F,0,Suburban,Married,76,8,44,0,3,Corporate L3,Hail,Agent,364.8,Four-Door Car,Small
MO,524.3538258,Basic,Master,Employed,F,44851,Suburban,Divorced,66,28,51,0,3,Corporate L2,Scratch/Dent,Web,439.762045,Four-Door Car,Medsize
MO,1226.310529,Premium,High School or Below,Unemployed,M,0,Suburban,Single,174,13,30,0,8,Personal L2,Hail,Agent,1724.2349329999995,SUV,Medsize
MO,3085.936361,Basic,Master,Employed,M,69872,Rural,Married,111,35,10,2,2,Corporate L3,Hail,Web,218.395525,Sports Car,Medsize
MO,1632.076716,Extended,High School or Below,Unemployed,F,0,Suburban,Single,247,5,12,3,5,Personal L2,Hail,Branch,1778.4,Luxury Car,Medsize
MO,1344.737157,Extended,College,Retired,F,26708,Suburban,Divorced,122,10,24,0,2,Personal L2,Hail,Call Center,585.6,SUV,Medsize
MO,272.2210707,Basic,College,Medical Leave,F,17576,Suburban,Married,71,29,70,0,1,Personal L3,Hail,Call Center,398.502948,Four-Door Car,Medsize
MO,3231.703275,Basic,Bachelor,Employed,F,55475,Urban,Divorced,116,18,75,0,2,Personal L3,Collision,Agent,412.471,SUV,Medsize
MO,789.6706446000002,Basic,College,Unemployed,M,0,Rural,Married,111,22,21,0,8,Corporate L1,Collision,Branch,190.120714,SUV,Medsize
MO,282.0741005,Basic,Master,Employed,M,35855,Urban,Married,70,13,51,0,1,Personal L3,Scratch/Dent,Web,278.20862200000005,Two-Door Car,Medsize
MO,690.4081112000001,Extended,High School or Below,Unemployed,F,0,Suburban,Single,98,26,31,0,4,Personal L2,Hail,Agent,1032.329445,Four-Door Car,Medsize
MO,768.9714281,Basic,Bachelor,Unemployed,M,0,Suburban,Single,73,3,73,0,2,Personal L1,Hail,Web,617.705323,Four-Door Car,Medsize
MO,482.1213012,Basic,College,Employed,M,63391,Rural,Married,64,28,48,4,3,Corporate L3,Scratch/Dent,Agent,119.587974,Four-Door Car,Medsize
MO,407.7501164,Basic,Bachelor,Employed,F,53093,Rural,Divorced,103,3,62,0,1,Corporate L2,Hail,Call Center,98.991733,SUV,Medsize
MO,288.8853662,Basic,College,Employed,M,65412,Rural,Married,73,1,74,1,1,Personal L2,Scratch/Dent,Branch,101.753098,Four-Door Car,Medsize
MO,365.312609,Premium,College,Unemployed,M,0,Suburban,Single,107,32,43,0,1,Corporate L3,Collision,Branch,770.4,Four-Door Car,Medsize
MO,483.6747754,Extended,Bachelor,Unemployed,F,0,Suburban,Single,136,8,2,0,1,Personal L2,Collision,Branch,979.2,SUV,Small
MO,1300.918057,Basic,College,Unemployed,M,0,Suburban,Single,61,2,81,0,2,Personal L2,Collision,Agent,380.069056,Two-Door Car,Medsize
MO,261.2528734,Basic,College,Employed,M,37073,Suburban,Married,66,16,35,0,1,Personal L3,Hail,Branch,316.8,Four-Door Car,Medsize
MO,2539.0545460000008,Extended,High School or Below,Disabled,F,19359,Suburban,Married,129,0,62,0,2,Personal L3,Other,Call Center,928.8,Sports Car,Medsize
MO,890.1055723999998,Basic,High School or Below,Employed,M,46814,Suburban,Married,113,7,19,0,3,Corporate L1,Other,Agent,542.4,SUV,Medsize
MO,470.4176131,Basic,College,Unemployed,M,0,Suburban,Married,68,10,48,1,3,Personal L3,Scratch/Dent,Call Center,326.4,Two-Door Car,Medsize
MO,624.0903563999998,Extended,College,Employed,F,68332,Suburban,Married,79,23,21,3,8,Personal L2,Hail,Branch,379.2,Four-Door Car,Medsize
MO,805.3268897,Premium,College,Disabled,M,17301,Suburban,Married,105,1,11,0,5,Personal L1,Hail,Call Center,638.543326,Four-Door Car,Small
MO,522.9445752,Basic,High School or Below,Employed,F,69545,Suburban,Married,65,17,97,0,8,Corporate L3,Collision,Call Center,312.0,Four-Door Car,Medsize
MO,503.5035257,Basic,Doctor,Employed,F,37405,Urban,Married,63,8,99,3,4,Corporate L2,Hail,Branch,287.556107,Four-Door Car,Medsize
MO,549.2388442000001,Extended,Bachelor,Employed,M,74271,Rural,Divorced,136,1,79,0,1,Personal L2,Collision,Call Center,174.327925,Sports Car,Medsize
MO,259.2437797,Basic,High School or Below,Employed,M,72421,Suburban,Married,65,8,23,0,1,Corporate L3,Hail,Call Center,312.0,Four-Door Car,Small
MO,365.7585449,Extended,Bachelor,Employed,F,62650,Rural,Married,92,0,42,0,1,Personal L2,Hail,Branch,148.820742,Four-Door Car,Large
MO,531.9311913,Extended,High School or Below,Employed,M,37331,Suburban,Married,134,26,7,0,1,Personal L2,Hail,Agent,898.914194,SUV,Medsize
MO,4178.790343,Premium,High School or Below,Employed,F,46587,Suburban,Divorced,119,34,74,2,2,Personal L3,Collision,Call Center,571.2,Four-Door Car,Medsize
MO,597.7410465,Extended,Bachelor,Employed,F,25320,Urban,Married,76,10,70,1,8,Personal L3,Collision,Agent,269.065636,Four-Door Car,Large
MO,929.8887011,Extended,College,Employed,F,22094,Suburban,Married,79,2,34,1,2,Corporate L1,Other,Branch,460.889274,Four-Door Car,Small
MO,2053.164534,Extended,High School or Below,Disabled,F,12503,Rural,Single,92,4,31,0,2,Personal L3,Collision,Branch,120.69808,Four-Door Car,Medsize
MO,872.5292767000002,Premium,Bachelor,Employed,M,69772,Suburban,Single,112,17,38,0,9,Personal L2,Scratch/Dent,Branch,537.6,Four-Door Car,Medsize
MO,768.7296987000002,Basic,Bachelor,Unemployed,F,0,Suburban,Divorced,109,0,5,0,3,Personal L1,Scratch/Dent,Call Center,523.2,SUV,Medsize
MO,915.0137599,Basic,Master,Employed,F,32370,Suburban,Married,115,2,77,0,4,Corporate L3,Collision,Branch,552.0,SUV,Medsize
MO,2037.076787,Basic,Bachelor,Unemployed,F,0,Suburban,Single,73,0,21,1,2,Corporate L2,Collision,Branch,525.6,Four-Door Car,Medsize
MO,277.56718870000003,Basic,College,Employed,F,38222,Rural,Divorced,71,6,8,0,1,Personal L2,Hail,Call Center,166.78838000000005,Four-Door Car,Medsize
MO,438.4348683,Basic,High School or Below,Employed,F,32272,Rural,Married,110,6,5,0,1,Corporate L3,Hail,Branch,6.342791,SUV,Medsize
MO,771.2057482999999,Basic,College,Disabled,M,27816,Suburban,Married,118,4,90,5,3,Personal L2,Collision,Agent,566.4,SUV,Small
MO,1147.223701,Basic,College,Employed,M,62134,Rural,Single,73,13,14,0,2,Personal L2,Hail,Web,25.333594,Two-Door Car,Medsize
MO,411.8588554,Premium,Bachelor,Employed,F,69379,Suburban,Single,103,14,79,0,1,Personal L3,Collision,Branch,494.4,Two-Door Car,Medsize
MO,345.0073829,Extended,Bachelor,Employed,M,68082,Rural,Single,88,24,53,0,1,Personal L3,Hail,Web,39.579516,Four-Door Car,Medsize
MO,253.68853650000003,Basic,High School or Below,Employed,F,34653,Suburban,Married,64,18,72,0,1,Corporate L1,Other,Branch,307.2,Four-Door Car,Small
MO,733.0190221,Extended,College,Employed,F,26906,Rural,Married,92,17,12,0,3,Personal L3,Scratch/Dent,Branch,106.528651,Two-Door Car,Medsize
MO,888.6296424000002,Basic,High School or Below,Disabled,F,20903,Suburban,Married,117,4,40,0,8,Personal L2,Other,Branch,561.6,SUV,Medsize
MO,319.3156111,Extended,College,Employed,F,80580,Rural,Married,81,11,22,2,1,Personal L1,Other,Web,41.694266,Two-Door Car,Medsize
MO,269.86933639999995,Basic,High School or Below,Employed,F,76025,Rural,Married,67,29,0,0,1,Corporate L3,Hail,Branch,151.021648,Four-Door Car,Medsize
MO,4293.734691,Extended,College,Employed,F,64937,Urban,Single,122,27,43,0,2,Corporate L2,Scratch/Dent,Agent,328.8287200000001,SUV,Medsize
MO,815.1719109000002,Basic,College,Unemployed,M,0,Suburban,Single,114,9,27,0,5,Personal L2,Hail,Branch,820.8,SUV,Small
MO,862.2835375,Basic,Bachelor,Employed,M,97361,Suburban,Single,73,6,85,0,2,Corporate L3,Collision,Agent,350.4,Four-Door Car,Medsize
MO,278.4911238,Basic,High School or Below,Disabled,F,20814,Urban,Married,72,16,57,0,1,Personal L2,Scratch/Dent,Call Center,288.594641,Four-Door Car,Medsize
MO,3064.763125,Premium,High School or Below,Unemployed,F,0,Suburban,Single,105,8,29,0,2,Personal L2,Collision,Agent,1212.054819,Four-Door Car,Small
MO,893.6370357000002,Premium,Bachelor,Disabled,M,18141,Suburban,Married,116,2,87,0,3,Personal L3,Hail,Call Center,722.404711,Four-Door Car,Small
MO,648.0099944,Extended,Bachelor,Medical Leave,M,18820,Suburban,Married,95,3,51,4,8,Personal L3,Collision,Branch,456.0,Two-Door Car,Small
MO,244.9789611,Basic,Bachelor,Employed,F,44662,Urban,Single,63,3,51,1,1,Corporate L1,Collision,Agent,165.098152,Four-Door Car,Medsize
MO,1052.4711539999996,Extended,High School or Below,Employed,F,40332,Urban,Married,132,10,59,2,5,Personal L3,Collision,Branch,463.604317,Sports Car,Medsize
MO,531.4958536,Basic,Master,Employed,M,66467,Urban,Married,66,17,65,0,3,Personal L2,Other,Web,294.705573,Two-Door Car,Medsize
MO,352.2480373,Extended,College,Employed,F,90804,Rural,Married,87,1,95,0,1,Personal L1,Collision,Agent,169.386126,Four-Door Car,Medsize
MO,813.2702789,Basic,Bachelor,Employed,F,36737,Suburban,Married,102,13,20,0,8,Corporate L3,Collision,Agent,512.861063,Sports Car,Large
MO,3175.835391,Extended,Master,Employed,F,44207,Urban,Married,99,23,57,0,2,Corporate L2,Scratch/Dent,Agent,407.638917,Four-Door Car,Medsize
MO,1984.973509,Premium,College,Unemployed,M,0,Suburban,Single,286,3,3,0,9,Personal L2,Collision,Agent,2059.2,Luxury SUV,Small
MO,434.930875,Basic,College,Employed,F,75648,Rural,Married,108,28,10,0,1,Corporate L3,Hail,Branch,112.660916,SUV,Large
MO,2087.841013,Extended,College,Employed,M,50555,Suburban,Divorced,88,9,45,0,2,Personal L2,Other,Web,422.4,Four-Door Car,Large
MO,352.8044252,Extended,Doctor,Employed,M,31278,Suburban,Married,92,24,95,4,1,Personal L2,Collision,Branch,441.6,Two-Door Car,Medsize
MO,870.3727127000002,Basic,Master,Employed,F,61897,Rural,Married,72,7,79,0,2,Personal L3,Scratch/Dent,Web,3.406136,Four-Door Car,Medsize
MO,838.3677045,Basic,Master,Employed,M,68717,Suburban,Divorced,70,4,33,0,2,Personal L3,Other,Branch,810.907059,Four-Door Car,Small
MO,354.0206231,Extended,Bachelor,Employed,F,62863,Rural,Married,88,18,52,0,1,Corporate L1,Scratch/Dent,Agent,94.507735,Four-Door Car,Medsize
MO,537.9482797999998,Basic,College,Employed,F,24702,Urban,Married,68,13,63,0,8,Personal L3,Hail,Web,214.91451,Four-Door Car,Large
MO,294.4780529,Basic,Master,Employed,F,87274,Suburban,Married,73,2,30,1,1,Personal L2,Hail,Agent,350.4,Four-Door Car,Medsize
MO,802.8179882000002,Basic,Master,Employed,M,56482,Suburban,Married,199,4,75,0,1,Personal L1,Other,Call Center,955.2,Luxury SUV,Medsize
MO,752.2068228999998,Extended,High School or Below,Employed,F,47727,Suburban,Married,94,25,33,0,3,Corporate L3,Hail,Call Center,451.2,Two-Door Car,Medsize
MO,947.0063102,Extended,College,Employed,F,46530,Rural,Married,80,12,46,1,2,Corporate L2,Collision,Agent,118.556928,Four-Door Car,Medsize
MO,667.4177683999999,Basic,College,Unemployed,M,0,Suburban,Single,189,23,14,0,1,Personal L2,Other,Branch,1737.320276,Luxury SUV,Large
MO,1269.4888939999996,Basic,High School or Below,Employed,F,73274,Urban,Married,105,6,90,0,2,Corporate L3,Scratch/Dent,Branch,284.211516,SUV,Medsize
MO,359.0693623,Extended,College,Employed,F,82918,Rural,Married,89,28,50,0,1,Personal L2,Hail,Branch,29.828668,Two-Door Car,Small
MO,393.4099422,Premium,High School or Below,Medical Leave,M,20920,Suburban,Married,103,25,88,0,1,Personal L2,Collision,Web,494.4,Four-Door Car,Medsize
MO,1179.049617,Basic,College,Retired,M,25251,Suburban,Divorced,66,13,43,0,2,Personal L3,Hail,Web,316.8,Four-Door Car,Medsize
MO,526.7760257,Extended,Master,Employed,M,39722,Suburban,Divorced,133,9,62,0,1,Personal L3,Collision,Call Center,638.4,SUV,Large
MO,1646.8220789999998,Basic,High School or Below,Unemployed,F,0,Suburban,Divorced,63,4,52,0,2,Corporate L1,Hail,Agent,685.12694,Four-Door Car,Medsize
MO,574.595924,Basic,Bachelor,Employed,F,51335,Rural,Married,71,17,88,0,9,Personal L3,Collision,Branch,171.685669,Four-Door Car,Medsize
MO,884.5185533,Basic,Bachelor,Employed,M,45600,Suburban,Married,113,6,96,0,3,Personal L2,Collision,Agent,617.936885,SUV,Medsize
MO,657.0970605,Premium,Master,Employed,F,52951,Rural,Single,167,3,43,1,1,Personal L1,Collision,Branch,289.77269,SUV,Small
MO,1021.201913,Extended,College,Employed,M,93920,Urban,Married,84,20,13,0,2,Corporate L3,Hail,Web,213.027868,Four-Door Car,Medsize
MO,255.6674379,Basic,Bachelor,Unemployed,M,0,Suburban,Single,71,17,22,0,1,Corporate L2,Collision,Agent,340.8,Four-Door Car,Medsize
MO,1555.239651,Basic,Bachelor,Unemployed,M,0,Suburban,Single,64,2,99,0,2,Personal L2,Collision,Call Center,307.2,Four-Door Car,Medsize
MO,490.4462754,Basic,Master,Disabled,F,27593,Urban,Married,63,31,78,0,6,Corporate L3,Collision,Agent,241.232198,Two-Door Car,Medsize
MO,1393.135067,Basic,Bachelor,Employed,M,37695,Urban,Married,118,11,62,0,2,Personal L2,Collision,Branch,352.3117430000001,SUV,Medsize
MO,775.6437921,Basic,Bachelor,Employed,M,97592,Suburban,Divorced,65,10,7,0,2,Personal L2,Other,Agent,312.0,Four-Door Car,Medsize
MO,1123.29821,Basic,College,Unemployed,M,0,Suburban,Married,74,12,68,0,2,Personal L3,Hail,Call Center,355.2,Four-Door Car,Small
MO,1248.758095,Premium,High School or Below,Employed,F,31283,Suburban,Married,104,18,3,0,2,Personal L3,Collision,Agent,499.2,Four-Door Car,Medsize
MO,1760.251146,Premium,College,Unemployed,F,0,Suburban,Divorced,161,1,68,1,2,Corporate L1,Collision,Agent,772.8,SUV,Medsize
MO,1327.708425,Basic,Bachelor,Employed,M,96402,Urban,Married,110,29,41,0,2,Personal L3,Scratch/Dent,Agent,379.897943,SUV,Medsize
MO,1933.790103,Extended,College,Employed,M,26488,Suburban,Divorced,247,21,39,0,7,Personal L2,Collision,Web,1321.584957,Luxury SUV,Medsize
MO,444.8564599,Basic,High School or Below,Unemployed,M,0,Suburban,Single,70,27,24,3,3,Personal L1,Collision,Agent,432.835989,Four-Door Car,Large
MO,1073.250747,Extended,Doctor,Employed,M,75728,Rural,Married,133,24,68,0,4,Corporate L3,Collision,Call Center,44.15906500000001,SUV,Medsize
MO,720.0664877,Basic,College,Unemployed,F,0,Suburban,Married,66,16,77,0,2,Corporate L2,Hail,Agent,316.8,Four-Door Car,Medsize
MO,286.4820306000001,Basic,Bachelor,Unemployed,M,0,Suburban,Single,109,2,8,4,1,Personal L2,Scratch/Dent,Call Center,1145.746845,SUV,Small
MO,530.8434428,Basic,High School or Below,Unemployed,M,0,Suburban,Single,73,9,43,0,3,Corporate L3,Collision,Agent,525.6,Four-Door Car,Medsize
MO,1832.124471,Basic,College,Employed,F,76726,Rural,Married,65,27,26,0,2,Personal L2,Hail,Branch,10.36741,Four-Door Car,Medsize
MO,431.9145955,Basic,Bachelor,Disabled,F,11811,Suburban,Married,110,20,20,0,1,Personal L2,Hail,Branch,808.6183070000002,Sports Car,Small
MO,655.6099198,Basic,High School or Below,Unemployed,M,0,Suburban,Single,63,6,58,0,2,Personal L3,Collision,Branch,453.6,Four-Door Car,Small
MO,570.5899102999998,Basic,College,Unemployed,F,0,Suburban,Married,74,2,34,0,9,Personal L3,Collision,Branch,432.4081,Two-Door Car,Medsize
MO,665.615047,Extended,College,Disabled,F,26628,Suburban,Married,85,15,28,0,6,Corporate L1,Collision,Agent,408.0,Two-Door Car,Large
MO,490.5321482,Basic,Master,Employed,M,46177,Suburban,Married,61,8,32,0,8,Personal L3,Collision,Web,379.075927,Four-Door Car,Small
MO,562.0587184,Basic,Doctor,Employed,M,21142,Rural,Single,71,16,79,0,4,Personal L2,Collision,Agent,79.293115,Two-Door Car,Large
MO,838.2478392,Basic,Bachelor,Employed,M,25998,Suburban,Married,71,16,38,0,2,Personal L1,Hail,Call Center,791.8780419999998,Four-Door Car,Medsize
MO,285.7992725000001,Basic,Bachelor,Employed,F,85300,Urban,Divorced,73,8,39,2,1,Corporate L3,Hail,Call Center,319.867735,Four-Door Car,Large
MO,429.1056403,Basic,High School or Below,Unemployed,F,0,Suburban,Single,62,1,2,1,7,Corporate L2,Collision,Agent,403.991524,Four-Door Car,Large
MO,3328.816185,Premium,College,Employed,F,91541,Rural,Married,118,23,3,0,2,Personal L2,Hail,Branch,51.549119,Four-Door Car,Medsize
MO,414.50234,Basic,High School or Below,Unemployed,M,0,Suburban,Divorced,118,12,88,0,1,Corporate L3,Collision,Call Center,566.4,SUV,Medsize
MO,400.5720666,Basic,College,Employed,F,28987,Rural,Married,102,8,98,0,1,Personal L2,Scratch/Dent,Branch,245.693546,SUV,Medsize
MO,1627.274322,Basic,Bachelor,Employed,M,83589,Urban,Single,103,27,65,0,2,Personal L2,Scratch/Dent,Agent,366.0396,SUV,Small
MO,514.3865361000002,Basic,High School or Below,Unemployed,F,0,Suburban,Single,72,9,84,0,3,Personal L3,Collision,Agent,375.204446,Four-Door Car,Medsize
MO,2623.285024,Basic,Bachelor,Employed,F,35868,Suburban,Single,110,20,51,0,2,Personal L3,Hail,Branch,528.0,SUV,Medsize
MO,510.0088201,Basic,High School or Below,Unemployed,F,0,Suburban,Single,71,9,2,1,7,Corporate L1,Scratch/Dent,Web,653.7269190000002,Four-Door Car,Small
MO,270.80193360000004,Basic,High School or Below,Employed,M,53807,Rural,Divorced,68,25,69,0,1,Personal L3,Other,Web,63.760358,Two-Door Car,Medsize
MO,3074.596199,Premium,High School or Below,Unemployed,M,0,Suburban,Single,110,27,89,0,2,Personal L2,Collision,Call Center,1004.755092,Four-Door Car,Medsize
MO,456.3872603,Extended,High School or Below,Unemployed,M,0,Suburban,Married,124,32,39,0,1,Personal L1,Collision,Agent,595.2,SUV,Medsize
MO,744.2570447,Extended,Bachelor,Employed,M,57517,Suburban,Single,96,14,61,0,8,Corporate L3,Hail,Web,460.8,Four-Door Car,Medsize
MO,1763.642483,Basic,High School or Below,Employed,F,37109,Suburban,Married,63,7,70,0,2,Corporate L2,Collision,Agent,302.4,Two-Door Car,Medsize
MO,841.8573784,Basic,Bachelor,Unemployed,F,0,Suburban,Married,115,21,62,0,9,Personal L2,Scratch/Dent,Branch,552.0,SUV,Medsize
MO,248.6428407,Basic,High School or Below,Unemployed,F,0,Suburban,Single,72,22,55,0,1,Corporate L3,Hail,Branch,518.4,Two-Door Car,Large
MO,286.6595388,Basic,Master,Disabled,F,26924,Urban,Married,73,12,80,0,1,Personal L2,Collision,Call Center,262.086021,Four-Door Car,Medsize
MO,663.8122296,Premium,Master,Employed,M,21586,Suburban,Married,167,31,44,1,1,Personal L2,Other,Agent,801.6,Sports Car,Medsize
MO,253.0705137,Basic,Bachelor,Employed,F,89451,Rural,Single,63,11,2,0,1,Personal L3,Hail,Web,61.769564,Four-Door Car,Medsize
MO,555.6282281,Basic,Bachelor,Employed,F,97424,Urban,Married,68,25,13,0,5,Personal L3,Collision,Agent,230.436256,Two-Door Car,Medsize
MO,626.46336,Extended,Bachelor,Unemployed,M,0,Suburban,Single,89,5,16,0,3,Corporate L1,Collision,Agent,850.175941,Two-Door Car,Medsize
MO,563.9402140999998,Extended,College,Disabled,M,24636,Suburban,Single,77,5,72,0,6,Personal L3,Hail,Agent,480.925301,Two-Door Car,Medsize
MO,390.3383926,Premium,Master,Unemployed,M,0,Suburban,Single,104,25,87,0,1,Personal L2,Collision,Call Center,499.2,Four-Door Car,Medsize
MO,391.9366722,Extended,High School or Below,Employed,F,66676,Suburban,Married,97,0,40,0,1,Personal L1,Scratch/Dent,Agent,558.099357,Four-Door Car,Small
MO,256.6782278,Basic,High School or Below,Employed,F,21375,Suburban,Married,65,14,66,0,1,Corporate L3,Scratch/Dent,Call Center,312.0,Four-Door Car,Large
MO,283.7007353,Basic,College,Employed,F,41408,Urban,Divorced,73,4,89,1,1,Corporate L2,Collision,Branch,268.710908,Four-Door Car,Medsize
MO,1274.184754,Basic,Bachelor,Employed,F,73054,Urban,Married,106,34,36,1,2,Personal L2,Collision,Branch,419.365958,SUV,Medsize
MO,888.8886825999998,Basic,College,Employed,M,77104,Urban,Married,112,21,65,1,6,Corporate L3,Collision,Agent,436.494292,SUV,Medsize
MO,490.3131185,Extended,College,Unemployed,F,0,Suburban,Married,133,11,95,0,1,Personal L2,Hail,Branch,638.4,SUV,Large
MO,260.0002868,Basic,Bachelor,Employed,M,72766,Rural,Married,65,23,93,0,1,Personal L2,Scratch/Dent,Branch,91.464233,Two-Door Car,Medsize
MO,434.1363555,Basic,Bachelor,Employed,M,23352,Suburban,Married,112,0,86,0,1,Personal L3,Hail,Branch,537.6,SUV,Medsize
MO,429.8664542,Basic,College,Employed,F,76778,Urban,Married,107,31,46,1,1,Personal L3,Collision,Agent,500.665061,SUV,Small
MO,269.8048753,Basic,Master,Employed,M,40154,Suburban,Married,67,24,17,0,1,Corporate L1,Collision,Branch,360.670642,Four-Door Car,Medsize
